date_ligne_commande,id_article,ref_article,quantite
2024-03-21,3,REF003,13
2024-03-21,3,REF003,64
2024-03-21,4,REF004,24
2024-03-21,4,REF004,99
2024-03-21,4,REF004,75
2024-03-21,4,REF004,22
2024-03-21,4,REF004,22
2024-03-21,5,REF005,8
2024-03-21,5,REF005,98
2024-03-21,6,REF006,74
2024-03-21,6,REF006,74
2024-03-21,7,REF007,42
2024-03-21,7,REF007,24
2024-03-21,7,REF007,41
2024-03-21,7,REF007,2
2024-03-21,8,REF008,91
2024-03-21,9,REF009,17
2024-03-21,9,REF009,78
2024-03-21,10,REF010,60
2024-03-21,10,REF010,94
2024-03-21,11,REF011,79
2024-03-21,11,REF011,30
2024-03-21,11,REF011,85
2024-03-21,12,REF012,28
2024-03-21,12,REF012,37
2024-03-21,13,REF013,58
2024-03-21,13,REF013,74
2024-03-21,13,REF013,51
2024-03-21,14,REF014,64
2024-03-21,14,REF014,84
2024-03-21,14,REF014,63
2024-03-21,14,REF014,76
2024-03-21,15,REF015,91
2024-03-21,15,REF015,70
2024-03-21,15,REF015,96
2024-03-21,16,REF016,68
2024-03-21,16,REF016,91
2024-03-21,16,REF016,21
2024-03-21,18,REF018,53
2024-03-21,18,REF018,2
2024-03-21,19,REF019,8
2024-03-21,19,REF019,8
2024-03-21,19,REF019,87
2024-03-21,19,REF019,55
2024-03-21,19,REF019,87
2024-03-21,19,REF019,14
2024-03-21,19,REF019,78
2024-03-21,19,REF019,57
2024-03-21,20,REF020,22
2024-03-21,20,REF020,27
2024-03-22,1,REF001,75
2024-03-22,1,REF001,45
2024-03-22,1,REF001,93
2024-03-22,1,REF001,66
2024-03-22,2,REF002,37
2024-03-22,3,REF003,53
2024-03-22,3,REF003,77
2024-03-22,4,REF004,7
2024-03-22,5,REF005,36
2024-03-22,5,REF005,19
2024-03-22,5,REF005,49
2024-03-22,5,REF005,22
2024-03-22,6,REF006,65
2024-03-22,6,REF006,23
2024-03-22,6,REF006,37
2024-03-22,6,REF006,50
2024-03-22,6,REF006,74
2024-03-22,6,REF006,89
2024-03-22,6,REF006,80
2024-03-22,6,REF006,71
2024-03-22,7,REF007,18
2024-03-22,7,REF007,83
2024-03-22,8,REF008,94
2024-03-22,9,REF009,64
2024-03-22,10,REF010,4
2024-03-22,10,REF010,96
2024-03-22,10,REF010,23
2024-03-22,12,REF012,88
2024-03-22,12,REF012,100
2024-03-22,12,REF012,87
2024-03-22,12,REF012,53
2024-03-22,12,REF012,14
2024-03-22,12,REF012,19
2024-03-22,13,REF013,88
2024-03-22,14,REF014,13
2024-03-22,14,REF014,22
2024-03-22,14,REF014,18
2024-03-22,15,REF015,59
2024-03-22,15,REF015,60
2024-03-22,15,REF015,94
2024-03-22,15,REF015,97
2024-03-22,16,REF016,56
2024-03-22,16,REF016,22
2024-03-22,17,REF017,63
2024-03-22,17,REF017,97
2024-03-22,18,REF018,3
2024-03-22,18,REF018,69
2024-03-22,18,REF018,54
2024-03-22,18,REF018,11
2024-03-22,18,REF018,4
2024-03-22,19,REF019,80
2024-03-22,19,REF019,82
2024-03-22,20,REF020,81
2024-03-22,20,REF020,84
2024-03-23,2,REF002,51
2024-03-23,2,REF002,3
2024-03-23,2,REF002,2
2024-03-23,3,REF003,3
2024-03-23,3,REF003,67
2024-03-23,3,REF003,26
2024-03-23,3,REF003,83
2024-03-23,4,REF004,56
2024-03-23,4,REF004,65
2024-03-23,4,REF004,19
2024-03-23,4,REF004,76
2024-03-23,4,REF004,55
2024-03-23,5,REF005,20
2024-03-23,5,REF005,4
2024-03-23,5,REF005,93
2024-03-23,5,REF005,14
2024-03-23,5,REF005,30
2024-03-23,6,REF006,61
2024-03-23,7,REF007,40
2024-03-23,8,REF008,97
2024-03-23,8,REF008,92
2024-03-23,8,REF008,44
2024-03-23,8,REF008,99
2024-03-23,8,REF008,31
2024-03-23,9,REF009,74
2024-03-23,9,REF009,2
2024-03-23,9,REF009,59
2024-03-23,10,REF010,56
2024-03-23,10,REF010,66
2024-03-23,11,REF011,72
2024-03-23,12,REF012,47
2024-03-23,12,REF012,29
2024-03-23,12,REF012,36
2024-03-23,12,REF012,39
2024-03-23,13,REF013,86
2024-03-23,13,REF013,67
2024-03-23,13,REF013,87
2024-03-23,14,REF014,82
2024-03-23,15,REF015,17
2024-03-23,15,REF015,60
2024-03-23,16,REF016,17
2024-03-23,16,REF016,23
2024-03-23,16,REF016,20
2024-03-23,17,REF017,61
2024-03-23,17,REF017,98
2024-03-23,17,REF017,36
2024-03-23,18,REF018,65
2024-03-23,18,REF018,50
2024-03-23,18,REF018,82
2024-03-23,19,REF019,72
2024-03-23,19,REF019,40
2024-03-23,19,REF019,69
2024-03-23,19,REF019,29
2024-03-23,19,REF019,86
2024-03-23,20,REF020,91
2024-03-23,20,REF020,6
2024-03-23,20,REF020,47
2024-03-23,20,REF020,56
2024-03-23,20,REF020,73
2024-03-24,1,REF001,84
2024-03-24,1,REF001,71
2024-03-24,1,REF001,92
2024-03-24,2,REF002,30
2024-03-24,2,REF002,51
2024-03-24,2,REF002,42
2024-03-24,2,REF002,58
2024-03-24,2,REF002,1
2024-03-24,2,REF002,57
2024-03-24,3,REF003,7
2024-03-24,3,REF003,3
2024-03-24,4,REF004,13
2024-03-24,4,REF004,27
2024-03-24,5,REF005,31
2024-03-24,5,REF005,57
2024-03-24,5,REF005,73
2024-03-24,5,REF005,99
2024-03-24,5,REF005,71
2024-03-24,6,REF006,60
2024-03-24,6,REF006,25
2024-03-24,6,REF006,32
2024-03-24,7,REF007,83
2024-03-24,7,REF007,55
2024-03-24,8,REF008,36
2024-03-24,8,REF008,91
2024-03-24,8,REF008,46
2024-03-24,8,REF008,55
2024-03-24,8,REF008,34
2024-03-24,9,REF009,16
2024-03-24,9,REF009,8
2024-03-24,9,REF009,6
2024-03-24,10,REF010,7
2024-03-24,10,REF010,62
2024-03-24,10,REF010,57
2024-03-24,10,REF010,19
2024-03-24,11,REF011,31
2024-03-24,11,REF011,61
2024-03-24,11,REF011,62
2024-03-24,11,REF011,11
2024-03-24,11,REF011,52
2024-03-24,11,REF011,59
2024-03-24,12,REF012,91
2024-03-24,13,REF013,14
2024-03-24,14,REF014,80
2024-03-24,16,REF016,63
2024-03-24,16,REF016,52
2024-03-24,16,REF016,69
2024-03-24,16,REF016,82
2024-03-24,16,REF016,65
2024-03-24,17,REF017,37
2024-03-24,17,REF017,58
2024-03-24,17,REF017,21
2024-03-24,18,REF018,85
2024-03-24,18,REF018,95
2024-03-24,18,REF018,88
2024-03-24,20,REF020,1
2024-03-24,20,REF020,97
2024-03-25,1,REF001,19
2024-03-25,1,REF001,84
2024-03-25,1,REF001,10
2024-03-25,1,REF001,4
2024-03-25,2,REF002,47
2024-03-25,2,REF002,100
2024-03-25,2,REF002,19
2024-03-25,3,REF003,75
2024-03-25,4,REF004,45
2024-03-25,4,REF004,62
2024-03-25,4,REF004,31
2024-03-25,5,REF005,31
2024-03-25,5,REF005,42
2024-03-25,5,REF005,26
2024-03-25,6,REF006,14
2024-03-25,6,REF006,36
2024-03-25,7,REF007,94
2024-03-25,7,REF007,67
2024-03-25,9,REF009,63
2024-03-25,9,REF009,96
2024-03-25,9,REF009,13
2024-03-25,9,REF009,59
2024-03-25,10,REF010,96
2024-03-25,10,REF010,69
2024-03-25,10,REF010,85
2024-03-25,11,REF011,46
2024-03-25,11,REF011,42
2024-03-25,11,REF011,68
2024-03-25,12,REF012,53
2024-03-25,12,REF012,29
2024-03-25,12,REF012,22
2024-03-25,12,REF012,92
2024-03-25,12,REF012,89
2024-03-25,13,REF013,85
2024-03-25,13,REF013,81
2024-03-25,13,REF013,100
2024-03-25,14,REF014,67
2024-03-25,15,REF015,4
2024-03-25,15,REF015,67
2024-03-25,16,REF016,69
2024-03-25,16,REF016,85
2024-03-25,16,REF016,93
2024-03-25,17,REF017,56
2024-03-25,17,REF017,50
2024-03-25,17,REF017,81
2024-03-25,17,REF017,25
2024-03-25,18,REF018,47
2024-03-25,18,REF018,55
2024-03-25,19,REF019,59
2024-03-25,20,REF020,51
2024-03-25,20,REF020,68
2024-03-25,20,REF020,95
2024-03-25,20,REF020,78
2024-03-25,20,REF020,37
2024-03-25,20,REF020,5
2024-03-25,20,REF020,85
2024-03-25,20,REF020,39
2024-03-25,20,REF020,66
2024-03-25,20,REF020,36
2024-03-26,1,REF001,12
2024-03-26,1,REF001,56
2024-03-26,1,REF001,31
2024-03-26,2,REF002,57
2024-03-26,2,REF002,75
2024-03-26,2,REF002,65
2024-03-26,2,REF002,53
2024-03-26,3,REF003,57
2024-03-26,3,REF003,87
2024-03-26,3,REF003,83
2024-03-26,3,REF003,80
2024-03-26,3,REF003,6
2024-03-26,3,REF003,78
2024-03-26,4,REF004,17
2024-03-26,5,REF005,32
2024-03-26,5,REF005,87
2024-03-26,5,REF005,14
2024-03-26,5,REF005,76
2024-03-26,5,REF005,62
2024-03-26,5,REF005,45
2024-03-26,5,REF005,22
2024-03-26,6,REF006,99
2024-03-26,6,REF006,2
2024-03-26,8,REF008,1
2024-03-26,8,REF008,69
2024-03-26,8,REF008,37
2024-03-26,8,REF008,40
2024-03-26,8,REF008,4
2024-03-26,8,REF008,45
2024-03-26,9,REF009,68
2024-03-26,9,REF009,79
2024-03-26,9,REF009,43
2024-03-26,9,REF009,70
2024-03-26,9,REF009,95
2024-03-26,10,REF010,24
2024-03-26,10,REF010,99
2024-03-26,11,REF011,19
2024-03-26,11,REF011,14
2024-03-26,11,REF011,67
2024-03-26,11,REF011,98
2024-03-26,11,REF011,70
2024-03-26,12,REF012,37
2024-03-26,12,REF012,53
2024-03-26,13,REF013,30
2024-03-26,13,REF013,34
2024-03-26,14,REF014,93
2024-03-26,14,REF014,99
2024-03-26,15,REF015,97
2024-03-26,15,REF015,42
2024-03-26,17,REF017,58
2024-03-26,17,REF017,61
2024-03-26,17,REF017,39
2024-03-26,17,REF017,87
2024-03-26,17,REF017,52
2024-03-26,18,REF018,30
2024-03-26,18,REF018,1
2024-03-26,18,REF018,93
2024-03-26,18,REF018,75
2024-03-26,18,REF018,12
2024-03-26,18,REF018,89
2024-03-26,19,REF019,20
2024-03-26,19,REF019,5
2024-03-26,20,REF020,57
2024-03-26,20,REF020,30
2024-03-27,2,REF002,37
2024-03-27,2,REF002,47
2024-03-27,3,REF003,51
2024-03-27,3,REF003,73
2024-03-27,3,REF003,92
2024-03-27,3,REF003,53
2024-03-27,4,REF004,59
2024-03-27,4,REF004,31
2024-03-27,4,REF004,98
2024-03-27,4,REF004,32
2024-03-27,4,REF004,17
2024-03-27,4,REF004,74
2024-03-27,4,REF004,99
2024-03-27,5,REF005,95
2024-03-27,5,REF005,70
2024-03-27,5,REF005,48
2024-03-27,5,REF005,83
2024-03-27,6,REF006,83
2024-03-27,6,REF006,18
2024-03-27,6,REF006,76
2024-03-27,6,REF006,32
2024-03-27,6,REF006,13
2024-03-27,7,REF007,26
2024-03-27,8,REF008,83
2024-03-27,8,REF008,84
2024-03-27,8,REF008,1
2024-03-27,8,REF008,82
2024-03-27,9,REF009,98
2024-03-27,9,REF009,47
2024-03-27,10,REF010,57
2024-03-27,11,REF011,79
2024-03-27,11,REF011,32
2024-03-27,12,REF012,26
2024-03-27,13,REF013,68
2024-03-27,13,REF013,84
2024-03-27,13,REF013,4
2024-03-27,14,REF014,79
2024-03-27,14,REF014,34
2024-03-27,14,REF014,24
2024-03-27,14,REF014,87
2024-03-27,15,REF015,92
2024-03-27,15,REF015,69
2024-03-27,15,REF015,36
2024-03-27,15,REF015,8
2024-03-27,16,REF016,87
2024-03-27,16,REF016,49
2024-03-27,17,REF017,89
2024-03-27,17,REF017,55
2024-03-27,18,REF018,74
2024-03-27,18,REF018,2
2024-03-27,18,REF018,42
2024-03-27,20,REF020,87
2024-03-28,1,REF001,69
2024-03-28,1,REF001,97
2024-03-28,1,REF001,6
2024-03-28,1,REF001,12
2024-03-28,2,REF002,81
2024-03-28,3,REF003,95
2024-03-28,3,REF003,60
2024-03-28,3,REF003,1
2024-03-28,5,REF005,49
2024-03-28,5,REF005,49
2024-03-28,5,REF005,89
2024-03-28,5,REF005,7
2024-03-28,6,REF006,73
2024-03-28,6,REF006,66
2024-03-28,6,REF006,97
2024-03-28,6,REF006,70
2024-03-28,7,REF007,11
2024-03-28,7,REF007,15
2024-03-28,8,REF008,59
2024-03-28,8,REF008,62
2024-03-28,9,REF009,52
2024-03-28,9,REF009,75
2024-03-28,9,REF009,99
2024-03-28,9,REF009,79
2024-03-28,10,REF010,55
2024-03-28,11,REF011,46
2024-03-28,11,REF011,77
2024-03-28,12,REF012,4
2024-03-28,12,REF012,18
2024-03-28,13,REF013,27
2024-03-28,13,REF013,85
2024-03-28,13,REF013,35
2024-03-28,14,REF014,14
2024-03-28,14,REF014,40
2024-03-28,14,REF014,6
2024-03-28,15,REF015,9
2024-03-28,15,REF015,2
2024-03-28,15,REF015,14
2024-03-28,15,REF015,4
2024-03-28,16,REF016,100
2024-03-28,16,REF016,50
2024-03-28,16,REF016,69
2024-03-28,16,REF016,48
2024-03-28,17,REF017,28
2024-03-28,17,REF017,12
2024-03-28,18,REF018,86
2024-03-28,19,REF019,51
2024-03-28,19,REF019,38
2024-03-28,19,REF019,33
2024-03-28,20,REF020,42
2024-03-28,20,REF020,40
2024-03-28,20,REF020,8
2024-03-29,1,REF001,71
2024-03-29,1,REF001,77
2024-03-29,1,REF001,88
2024-03-29,2,REF002,74
2024-03-29,2,REF002,8
2024-03-29,2,REF002,86
2024-03-29,2,REF002,90
2024-03-29,3,REF003,44
2024-03-29,3,REF003,49
2024-03-29,4,REF004,29
2024-03-29,4,REF004,55
2024-03-29,4,REF004,20
2024-03-29,5,REF005,1
2024-03-29,5,REF005,5
2024-03-29,5,REF005,76
2024-03-29,5,REF005,18
2024-03-29,6,REF006,43
2024-03-29,6,REF006,42
2024-03-29,7,REF007,15
2024-03-29,7,REF007,15
2024-03-29,7,REF007,34
2024-03-29,8,REF008,87
2024-03-29,8,REF008,79
2024-03-29,8,REF008,7
2024-03-29,9,REF009,99
2024-03-29,9,REF009,31
2024-03-29,10,REF010,62
2024-03-29,11,REF011,100
2024-03-29,11,REF011,57
2024-03-29,11,REF011,29
2024-03-29,12,REF012,64
2024-03-29,12,REF012,58
2024-03-29,12,REF012,100
2024-03-29,13,REF013,40
2024-03-29,13,REF013,62
2024-03-29,14,REF014,20
2024-03-29,14,REF014,60
2024-03-29,14,REF014,23
2024-03-29,15,REF015,72
2024-03-29,15,REF015,72
2024-03-29,15,REF015,19
2024-03-29,15,REF015,60
2024-03-29,16,REF016,20
2024-03-29,16,REF016,4
2024-03-29,17,REF017,19
2024-03-29,17,REF017,25
2024-03-29,17,REF017,48
2024-03-29,17,REF017,83
2024-03-29,18,REF018,44
2024-03-29,19,REF019,67
2024-03-29,19,REF019,24
2024-03-29,20,REF020,95
2024-03-29,20,REF020,5
2024-03-29,20,REF020,48
2024-03-29,20,REF020,92
2024-03-30,1,REF001,20
2024-03-30,1,REF001,54
2024-03-30,2,REF002,55
2024-03-30,2,REF002,95
2024-03-30,3,REF003,70
2024-03-30,3,REF003,47
2024-03-30,3,REF003,13
2024-03-30,3,REF003,31
2024-03-30,4,REF004,2
2024-03-30,5,REF005,79
2024-03-30,5,REF005,18
2024-03-30,5,REF005,24
2024-03-30,5,REF005,34
2024-03-30,6,REF006,11
2024-03-30,6,REF006,88
2024-03-30,6,REF006,15
2024-03-30,7,REF007,55
2024-03-30,7,REF007,99
2024-03-30,7,REF007,9
2024-03-30,7,REF007,57
2024-03-30,7,REF007,64
2024-03-30,7,REF007,30
2024-03-30,8,REF008,13
2024-03-30,8,REF008,22
2024-03-30,9,REF009,100
2024-03-30,9,REF009,23
2024-03-30,10,REF010,45
2024-03-30,10,REF010,26
2024-03-30,10,REF010,19
2024-03-30,10,REF010,76
2024-03-30,11,REF011,78
2024-03-30,11,REF011,20
2024-03-30,11,REF011,72
2024-03-30,11,REF011,100
2024-03-30,11,REF011,83
2024-03-30,13,REF013,90
2024-03-30,13,REF013,5
2024-03-30,13,REF013,70
2024-03-30,14,REF014,18
2024-03-30,14,REF014,35
2024-03-30,16,REF016,21
2024-03-30,16,REF016,37
2024-03-30,16,REF016,30
2024-03-30,16,REF016,97
2024-03-30,17,REF017,35
2024-03-30,17,REF017,53
2024-03-30,17,REF017,100
2024-03-30,17,REF017,51
2024-03-30,17,REF017,44
2024-03-30,18,REF018,76
2024-03-30,18,REF018,17
2024-03-30,18,REF018,4
2024-03-30,18,REF018,64
2024-03-30,18,REF018,86
2024-03-30,18,REF018,72
2024-03-30,19,REF019,18
2024-03-30,19,REF019,30
2024-03-30,19,REF019,42
2024-03-30,20,REF020,26
2024-03-30,20,REF020,76
2024-03-30,20,REF020,83
2024-03-31,1,REF001,12
2024-03-31,1,REF001,13
2024-03-31,1,REF001,51
2024-03-31,2,REF002,75
2024-03-31,2,REF002,67
2024-03-31,2,REF002,34
2024-03-31,3,REF003,76
2024-03-31,6,REF006,40
2024-03-31,6,REF006,31
2024-03-31,7,REF007,84
2024-03-31,7,REF007,71
2024-03-31,8,REF008,3
2024-03-31,8,REF008,11
2024-03-31,8,REF008,45
2024-03-31,8,REF008,55
2024-03-31,9,REF009,72
2024-03-31,9,REF009,70
2024-03-31,9,REF009,12
2024-03-31,9,REF009,56
2024-03-31,10,REF010,28
2024-03-31,10,REF010,13
2024-03-31,11,REF011,21
2024-03-31,11,REF011,47
2024-03-31,12,REF012,11
2024-03-31,12,REF012,95
2024-03-31,12,REF012,44
2024-03-31,12,REF012,57
2024-03-31,14,REF014,58
2024-03-31,15,REF015,91
2024-03-31,15,REF015,7
2024-03-31,15,REF015,43
2024-03-31,16,REF016,77
2024-03-31,17,REF017,24
2024-03-31,18,REF018,31
2024-03-31,18,REF018,33
2024-03-31,19,REF019,11
2024-03-31,19,REF019,80
2024-03-31,20,REF020,87
2024-04-01,1,REF001,23
2024-04-01,2,REF002,50
2024-04-01,3,REF003,74
2024-04-01,3,REF003,99
2024-04-01,3,REF003,32
2024-04-01,4,REF004,99
2024-04-01,4,REF004,48
2024-04-01,4,REF004,10
2024-04-01,5,REF005,89
2024-04-01,5,REF005,3
2024-04-01,5,REF005,68
2024-04-01,6,REF006,25
2024-04-01,6,REF006,68
2024-04-01,7,REF007,36
2024-04-01,8,REF008,74
2024-04-01,8,REF008,44
2024-04-01,9,REF009,69
2024-04-01,9,REF009,81
2024-04-01,9,REF009,67
2024-04-01,9,REF009,79
2024-04-01,9,REF009,53
2024-04-01,10,REF010,2
2024-04-01,11,REF011,81
2024-04-01,11,REF011,77
2024-04-01,11,REF011,78
2024-04-01,12,REF012,44
2024-04-01,13,REF013,66
2024-04-01,13,REF013,90
2024-04-01,14,REF014,36
2024-04-01,14,REF014,91
2024-04-01,15,REF015,30
2024-04-01,15,REF015,3
2024-04-01,15,REF015,36
2024-04-01,16,REF016,99
2024-04-01,16,REF016,94
2024-04-01,16,REF016,100
2024-04-01,16,REF016,11
2024-04-01,16,REF016,75
2024-04-01,16,REF016,96
2024-04-01,17,REF017,53
2024-04-01,17,REF017,26
2024-04-01,17,REF017,10
2024-04-01,17,REF017,75
2024-04-01,17,REF017,19
2024-04-01,18,REF018,16
2024-04-01,18,REF018,93
2024-04-01,18,REF018,16
2024-04-01,18,REF018,37
2024-04-01,19,REF019,17
2024-04-01,19,REF019,20
2024-04-01,19,REF019,72
2024-04-01,19,REF019,3
2024-04-01,19,REF019,12
2024-04-01,19,REF019,68
2024-04-01,20,REF020,46
2024-04-01,20,REF020,77
2024-04-02,1,REF001,57
2024-04-02,1,REF001,38
2024-04-02,2,REF002,20
2024-04-02,3,REF003,32
2024-04-02,3,REF003,45
2024-04-02,3,REF003,53
2024-04-02,3,REF003,77
2024-04-02,3,REF003,28
2024-04-02,4,REF004,21
2024-04-02,4,REF004,79
2024-04-02,4,REF004,84
2024-04-02,6,REF006,93
2024-04-02,6,REF006,3
2024-04-02,6,REF006,66
2024-04-02,6,REF006,95
2024-04-02,7,REF007,43
2024-04-02,7,REF007,19
2024-04-02,7,REF007,86
2024-04-02,8,REF008,22
2024-04-02,8,REF008,8
2024-04-02,8,REF008,89
2024-04-02,9,REF009,14
2024-04-02,9,REF009,78
2024-04-02,10,REF010,56
2024-04-02,10,REF010,96
2024-04-02,10,REF010,89
2024-04-02,10,REF010,30
2024-04-02,10,REF010,55
2024-04-02,11,REF011,75
2024-04-02,11,REF011,38
2024-04-02,12,REF012,74
2024-04-02,13,REF013,12
2024-04-02,13,REF013,17
2024-04-02,13,REF013,76
2024-04-02,14,REF014,6
2024-04-02,14,REF014,35
2024-04-02,15,REF015,92
2024-04-02,15,REF015,33
2024-04-02,15,REF015,2
2024-04-02,15,REF015,74
2024-04-02,15,REF015,42
2024-04-02,16,REF016,86
2024-04-02,16,REF016,85
2024-04-02,16,REF016,17
2024-04-02,17,REF017,88
2024-04-02,17,REF017,44
2024-04-02,17,REF017,90
2024-04-02,18,REF018,66
2024-04-02,18,REF018,35
2024-04-02,18,REF018,67
2024-04-02,19,REF019,58
2024-04-02,19,REF019,18
2024-04-02,19,REF019,50
2024-04-02,19,REF019,62
2024-04-02,19,REF019,86
2024-04-02,20,REF020,82
2024-04-02,20,REF020,44
2024-04-03,1,REF001,34
2024-04-03,1,REF001,54
2024-04-03,1,REF001,9
2024-04-03,1,REF001,42
2024-04-03,1,REF001,9
2024-04-03,2,REF002,17
2024-04-03,3,REF003,87
2024-04-03,3,REF003,94
2024-04-03,3,REF003,42
2024-04-03,3,REF003,5
2024-04-03,3,REF003,91
2024-04-03,4,REF004,31
2024-04-03,4,REF004,95
2024-04-03,4,REF004,30
2024-04-03,5,REF005,17
2024-04-03,5,REF005,40
2024-04-03,5,REF005,47
2024-04-03,6,REF006,96
2024-04-03,6,REF006,68
2024-04-03,6,REF006,80
2024-04-03,7,REF007,26
2024-04-03,7,REF007,51
2024-04-03,7,REF007,77
2024-04-03,7,REF007,17
2024-04-03,7,REF007,9
2024-04-03,8,REF008,90
2024-04-03,8,REF008,62
2024-04-03,9,REF009,12
2024-04-03,10,REF010,84
2024-04-03,10,REF010,62
2024-04-03,10,REF010,3
2024-04-03,11,REF011,23
2024-04-03,11,REF011,51
2024-04-03,12,REF012,87
2024-04-03,12,REF012,66
2024-04-03,12,REF012,17
2024-04-03,12,REF012,10
2024-04-03,12,REF012,30
2024-04-03,13,REF013,76
2024-04-03,13,REF013,42
2024-04-03,13,REF013,22
2024-04-03,14,REF014,61
2024-04-03,14,REF014,95
2024-04-03,15,REF015,45
2024-04-03,15,REF015,3
2024-04-03,15,REF015,84
2024-04-03,16,REF016,92
2024-04-03,16,REF016,30
2024-04-03,17,REF017,74
2024-04-03,17,REF017,34
2024-04-03,17,REF017,100
2024-04-03,18,REF018,26
2024-04-03,18,REF018,96
2024-04-03,18,REF018,32
2024-04-03,18,REF018,28
2024-04-03,19,REF019,53
2024-04-03,19,REF019,61
2024-04-03,19,REF019,35
2024-04-03,20,REF020,61
2024-04-04,1,REF001,78
2024-04-04,1,REF001,16
2024-04-04,1,REF001,94
2024-04-04,1,REF001,22
2024-04-04,2,REF002,65
2024-04-04,2,REF002,2
2024-04-04,2,REF002,56
2024-04-04,2,REF002,67
2024-04-04,3,REF003,94
2024-04-04,3,REF003,48
2024-04-04,3,REF003,20
2024-04-04,4,REF004,28
2024-04-04,4,REF004,19
2024-04-04,4,REF004,10
2024-04-04,5,REF005,84
2024-04-04,5,REF005,61
2024-04-04,5,REF005,1
2024-04-04,5,REF005,76
2024-04-04,6,REF006,66
2024-04-04,6,REF006,92
2024-04-04,6,REF006,59
2024-04-04,6,REF006,73
2024-04-04,7,REF007,32
2024-04-04,7,REF007,35
2024-04-04,8,REF008,88
2024-04-04,8,REF008,73
2024-04-04,8,REF008,40
2024-04-04,8,REF008,10
2024-04-04,9,REF009,15
2024-04-04,9,REF009,57
2024-04-04,10,REF010,27
2024-04-04,11,REF011,55
2024-04-04,11,REF011,34
2024-04-04,11,REF011,35
2024-04-04,11,REF011,63
2024-04-04,12,REF012,18
2024-04-04,12,REF012,65
2024-04-04,12,REF012,86
2024-04-04,12,REF012,51
2024-04-04,13,REF013,86
2024-04-04,13,REF013,95
2024-04-04,13,REF013,24
2024-04-04,14,REF014,75
2024-04-04,14,REF014,62
2024-04-04,14,REF014,97
2024-04-04,14,REF014,59
2024-04-04,14,REF014,24
2024-04-04,14,REF014,11
2024-04-04,15,REF015,65
2024-04-04,15,REF015,31
2024-04-04,15,REF015,55
2024-04-04,17,REF017,1
2024-04-04,17,REF017,34
2024-04-04,18,REF018,73
2024-04-04,19,REF019,40
2024-04-04,19,REF019,64
2024-04-04,19,REF019,27
2024-04-04,19,REF019,68
2024-04-04,20,REF020,81
2024-04-05,1,REF001,72
2024-04-05,2,REF002,36
2024-04-05,2,REF002,54
2024-04-05,2,REF002,85
2024-04-05,3,REF003,98
2024-04-05,3,REF003,41
2024-04-05,3,REF003,80
2024-04-05,3,REF003,24
2024-04-05,4,REF004,17
2024-04-05,4,REF004,47
2024-04-05,4,REF004,73
2024-04-05,4,REF004,34
2024-04-05,4,REF004,69
2024-04-05,4,REF004,31
2024-04-05,4,REF004,41
2024-04-05,4,REF004,41
2024-04-05,5,REF005,39
2024-04-05,5,REF005,61
2024-04-05,5,REF005,65
2024-04-05,6,REF006,31
2024-04-05,6,REF006,57
2024-04-05,7,REF007,40
2024-04-05,8,REF008,69
2024-04-05,8,REF008,96
2024-04-05,8,REF008,17
2024-04-05,8,REF008,52
2024-04-05,9,REF009,59
2024-04-05,10,REF010,44
2024-04-05,10,REF010,74
2024-04-05,11,REF011,74
2024-04-05,11,REF011,34
2024-04-05,11,REF011,27
2024-04-05,11,REF011,19
2024-04-05,12,REF012,87
2024-04-05,12,REF012,2
2024-04-05,13,REF013,47
2024-04-05,13,REF013,85
2024-04-05,13,REF013,76
2024-04-05,13,REF013,87
2024-04-05,14,REF014,39
2024-04-05,14,REF014,74
2024-04-05,14,REF014,18
2024-04-05,14,REF014,30
2024-04-05,15,REF015,81
2024-04-05,16,REF016,57
2024-04-05,16,REF016,87
2024-04-05,17,REF017,2
2024-04-05,17,REF017,80
2024-04-05,17,REF017,9
2024-04-05,18,REF018,29
2024-04-05,18,REF018,48
2024-04-05,19,REF019,49
2024-04-05,20,REF020,39
2024-04-05,20,REF020,69
2024-04-06,1,REF001,19
2024-04-06,1,REF001,11
2024-04-06,1,REF001,58
2024-04-06,1,REF001,56
2024-04-06,2,REF002,28
2024-04-06,3,REF003,88
2024-04-06,3,REF003,62
2024-04-06,4,REF004,3
2024-04-06,4,REF004,95
2024-04-06,4,REF004,42
2024-04-06,4,REF004,36
2024-04-06,6,REF006,18
2024-04-06,7,REF007,78
2024-04-06,7,REF007,8
2024-04-06,7,REF007,13
2024-04-06,7,REF007,70
2024-04-06,8,REF008,54
2024-04-06,8,REF008,50
2024-04-06,9,REF009,44
2024-04-06,9,REF009,83
2024-04-06,9,REF009,50
2024-04-06,9,REF009,48
2024-04-06,9,REF009,58
2024-04-06,10,REF010,28
2024-04-06,10,REF010,89
2024-04-06,10,REF010,52
2024-04-06,10,REF010,52
2024-04-06,11,REF011,33
2024-04-06,11,REF011,65
2024-04-06,12,REF012,84
2024-04-06,12,REF012,79
2024-04-06,12,REF012,78
2024-04-06,13,REF013,100
2024-04-06,13,REF013,11
2024-04-06,14,REF014,51
2024-04-06,14,REF014,22
2024-04-06,15,REF015,67
2024-04-06,15,REF015,65
2024-04-06,15,REF015,13
2024-04-06,15,REF015,54
2024-04-06,17,REF017,19
2024-04-06,17,REF017,76
2024-04-06,17,REF017,54
2024-04-06,17,REF017,53
2024-04-06,17,REF017,97
